"X","Y","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
-105.929332666667,24.6363052222222,10.7666664123535,17.5833339691162,65.3655548095703,342.3271484375,23.2999992370605,-3.59999990463257,26.8999996185303,14.466667175293,8.16666698455811,14.7333335876465,6.51666688919067,1117,256,11,91.5738525390625,668,53,621,159
-105.780027111111,24.6404163333333,12.4791669845581,17.908332824707,65.8394622802734,335.135345458984,25.2999992370605,-1.89999997615814,27.1999988555908,15.9333333969116,10.0166673660278,16.2999992370605,8.25,992,232,10,93.7512512207031,601,45,563,137
-105.184444111111,24.6533333333333,13.908332824707,19,64.1891860961914,371.745483398438,28,-1.60000002384186,29.6000003814697,17.4166660308838,11.75,18.1499996185303,9.13333320617676,689,168,5,103.174827575684,450,21,404,61
-105.134721888889,24.6544444444444,10.4916667938232,17.5666675567627,65.0617294311523,332.728607177734,23.5,-3.5,27,13.8000001907349,8.26666641235352,14.3666667938232,6.30000019073486,828,190,9,97.3488998413086,517,32,477,86
-105.927416,24.5914718888889,10.7583332061768,17.783332824707,67.3611068725586,308.130981445312,23,-3.40000009536743,26.3999996185303,14.0833339691162,8.25,14.3166666030884,6.98333358764648,1150,261,12,90.9991607666016,686,55,636,163
-105.877777111111,24.5922218888889,11.8374996185303,17.658332824707,65.6443634033203,333.733184814453,24.3999996185303,-2.5,26.8999996185303,15.3833332061768,9.31666660308838,15.6833333969116,7.66666650772095,1086,253,11,92.8318634033203,654,52,611,155
-105.580277111111,24.5994441111111,11.9041662216187,19.4416656494141,65.6813049316406,376.010498046875,25.7999992370605,-3.79999995231628,29.5999984741211,15.75,9.44999980926514,16.2333335876465,7.10000038146973,901,212,9,95.3711090087891,553,36,515,114
-106.223610444444,24.5380552222222,15.8374996185303,14.6416664123535,65.0740737915039,259.598693847656,26.7999992370605,4.30000019073486,22.5,18.1666660308838,15.783332824707,18.4833335876465,12.4333333969116,1193,287,8,93.7018508911133,721,48,663,183
-105.777499333333,24.5494441111111,12.1666669845581,18.4333324432373,66.5463256835938,319.177459716797,25.2000007629395,-2.5,27.7000007629395,15.4499998092651,9.73333263397217,15.8166675567627,8.18333339691162,1073,248,11,92.393669128418,644,47,602,148
-105.725554888889,24.55075,12.0458335876465,18.6083335876465,65.9869995117188,345.539489746094,25.2999992370605,-2.90000009536743,28.1999988555908,15.6499996185303,9.51666641235352,16.033332824707,7.71666669845581,1018,237,10,93.18115234375,614,43,574,139
-105.628610444444,24.5527777777778,11.029167175293,19.3250007629395,66.1815032958984,358.706390380859,24.7000007629395,-4.5,29.2000007629395,14.7833337783813,8.5,15.216667175293,6.51666688919067,995,229,11,93.049934387207,601,42,560,128
-105.578888222222,24.5538888888889,11.8874998092651,19.591667175293,65.9652099609375,373.704559326172,25.7999992370605,-3.90000009536743,29.6999988555908,15.7333335876465,9.41666698455811,16.2000007629395,7.13333320617676,913,215,9,95.1426620483398,559,36,521,116
-105.529443777778,24.555,12.3041667938232,19.625,65.6354522705078,377.831481933594,26.2999992370605,-3.59999990463257,29.8999996185303,16.1499996185303,9.86666679382324,16.6499996185303,7.48333311080933,865,205,8,96.3329467773438,535,32,496,107
-105.479721555556,24.5561111111111,11.6708335876465,19.5416660308838,66.2429351806641,365.677825927734,25.5,-4,29.5,15.4499998092651,9.19999980926514,15.9166669845581,7.05000019073486,889,208,9,95.5758666992188,547,34,508,107
-105.430277111111,24.5572222222222,11.470832824707,19.1749992370605,65.8934707641602,360.860473632812,25.2000007629395,-3.90000009536743,29.1000003814697,15.1833333969116,9.01666641235352,15.6833333969116,6.91666650772095,880,206,9,96.075309753418,544,34,504,104
-105.380249333333,24.5580833333333,12.5583333969116,19.0666656494141,65.0739440917969,368.768432617188,26.5,-2.79999995231628,29.2999992370605,16.2666664123535,10.1666669845581,16.8333339691162,7.86666679382324,814,194,7,98.1987609863281,511,29,471,91
-105.874777111111,24.5000555555556,13.3791666030884,17.591667175293,65.6405487060547,314.790405273438,26.2000007629395,-0.600000023841858,26.8000011444092,16.4500007629395,11.1000003814697,16.8666667938232,9.36666679382324,1097,258,10,93.123649597168,661,52,618,161
-105.776054888889,24.5043055555556,12.6833333969116,18.033332824707,65.3381652832031,338.910919189453,25.7999992370605,-1.79999995231628,27.5999984741211,16.1333332061768,10.2833337783813,16.533332824707,8.38333320617676,1029,242,10,93.4217147827148,621,46,581,147
-105.726388222222,24.5052777777778,11.6833333969116,18.8500003814697,66.1403503417969,349.599334716797,25,-3.5,28.5,15.3833332061768,9.10000038146973,15.7333335876465,7.33333349227905,1049,244,10,92.76708984375,630,43,590,144
-105.676860444444,24.5067777777778,11.3791666030884,19.158332824707,66.0632171630859,359.510131835938,24.8999996185303,-4.09999990463257,29,15.2000007629395,8.76666641235352,15.5833339691162,6.90000009536743,1022,237,10,92.8839797973633,615,42,575,137
-105.577304888889,24.5083611111111,11.1708335876465,19.5750007629395,65.9090881347656,368.136932373047,25.1000003814697,-4.59999990463257,29.7000007629395,14.9833335876465,8.66666603088379,15.4499998092651,6.53333330154419,968,224,10,93.7068710327148,587,39,547,124
-105.528054888889,24.5097222222222,11.5458335876465,19.7583332061768,65.8611068725586,374.7451171875,25.6000003814697,-4.40000009536743,30,15.3833332061768,9.08333301544189,15.8833332061768,6.78333330154419,919,215,9,94.5326919555664,561,37,522,116
-105.478610444444,24.5108333333333,11.3708333969116,19.408332824707,65.5686950683594,370.438659667969,25.2999992370605,-4.30000019073486,29.5999984741211,15.1999998092651,8.88333320617676,15.6999998092651,6.69999980926514,906,211,9,95.1770782470703,556,35,516,111
-105.429749333333,24.5158055555556,11.6125001907349,19.1749992370605,65.2210845947266,368.097839355469,25.5,-3.90000009536743,29.3999996185303,15.3833332061768,9.13333320617676,15.8999996185303,6.96666622161865,874,205,9,96.3606033325195,541,33,502,104
-105.081943777778,24.519166,11.2833337783813,17.8999996185303,63.7010650634766,359.256378173828,24.7000007629395,-3.40000009536743,28.1000003814697,14.8166666030884,9.08333396911621,15.466667175293,6.71666669845581,768,180,7,99.6022186279297,487,27,448,75
-105.032221555556,24.5202771111111,12.0833330154419,18.2000007629395,63.6363639831543,359.414520263672,25.7999992370605,-2.79999995231628,28.5999984741211,15.4833335876465,10,16.2333335876465,7.5,731,173,7,101.406394958496,470,25,430,68
-106.170888222222,24.4483052222222,11.0625,16.6416664123535,66.0383605957031,305.793487548828,22.7999992370605,-2.40000009536743,25.1999988555908,14.3333339691162,10.5,14.5166664123535,7.24999952316284,1314,300,12,90.7708740234375,784,60,717,197
-106.121666,24.45,11.904167175293,16.6749992370605,65.6496047973633,315.554779052734,23.7000007629395,-1.70000004768372,25.4000015258789,15.2333335876465,11.4166669845581,15.4499998092651,7.93333339691162,1280,298,11,91.8470611572266,768,58,706,193
-106.072221555556,24.4511111111111,11.9458332061768,16.9583339691162,65.9857330322266,319.164093017578,23.8999996185303,-1.79999995231628,25.6999988555908,15.3000001907349,11.4833335876465,15.5166664123535,7.91666698455811,1250,292,11,91.9438705444336,749,56,692,190
-106.022499333333,24.4525,10.6374998092651,17.3916664123535,66.1280136108398,323.265472412109,22.7999992370605,-3.5,26.2999992370605,14.1666669845581,8.06666660308838,14.3666667938232,6.66666650772095,1244,284,12,90.4995651245117,739,60,682,183
-105.973054888889,24.4536111111111,11.158332824707,17.8833332061768,65.7475509643555,347.60107421875,23.7999992370605,-3.40000009536743,27.1999988555908,14.8666667938232,10.7333335876465,15.1333332061768,6.78333330154419,1205,280,11,91.6246871948242,720,57,669,179
-105.923221555556,24.4553611111111,10.5708332061768,18.5083332061768,66.101188659668,351.033905029297,23.5,-4.5,28,14.3499994277954,7.98333358764648,14.6166667938232,6.19999980926514,1191,274,11,91.3726043701172,710,54,660,172
-105.873527111111,24.4558611111111,9.91666698455811,18.3666667938232,66.0671463012695,346.313903808594,22.7999992370605,-5,27.7999992370605,13.6833333969116,7.31666660308838,13.9499998092651,5.63333320617676,1175,266,12,90.5818939208984,698,53,646,166
-105.824416,24.4579444444444,10.375,18.9333324432373,65.9698028564453,357.564361572266,23.6000003814697,-5.09999990463257,28.7000007629395,14.2333335876465,7.75,14.5333337783813,5.93333339691162,1145,262,11,91.2024230957031,681,49,635,162
-105.774721555556,24.4586111111111,11.3916664123535,18.966667175293,66.0859451293945,359.878967285156,24.7000007629395,-4,28.7000007629395,15.1833333969116,8.86666679382324,15.5500001907349,6.86666679382324,1077,251,10,92.1485824584961,644,47,603,152
-105.728721555556,24.4568055555556,11.2749996185303,19.1666660308838,66.3206481933594,363.239837646484,24.6000003814697,-4.30000019073486,28.9000015258789,15.1499996185303,8.68333339691162,15.4833335876465,6.71666669845581,1060,246,10,91.9984741210938,633,44,592,147
-105.623249333333,24.4626666666667,10.4958333969116,18.9916667938232,65.4885025024414,363.771026611328,24,-5,29,14.3666667938232,7.88333320617676,14.7666664123535,5.96666622161865,1019,234,10,92.6539993286133,613,41,571,135
-105.576388222222,24.4633333333333,10.8374996185303,19.2416667938232,65.6712188720703,366.489044189453,24.5,-4.80000019073486,29.2999992370605,14.6999998092651,8.26666641235352,15.1333332061768,6.25,982,228,10,93.6243057250977,595,39,554,127
-105.526943777778,24.4644444444444,11.2541666030884,19.4416675567627,65.4601593017578,373.791748046875,25.1000003814697,-4.59999990463257,29.7000007629395,15.1499996185303,8.66666698455811,15.6166667938232,6.55000019073486,940,219,9,94.4183120727539,573,36,533,120
-105.477916,24.4653888888889,11.375,19.716667175293,65.5038757324219,381.274780273438,25.3999996185303,-4.69999980926514,30.0999984741211,15.3000001907349,8.83333301544189,15.8000001907349,6.53333330154419,911,213,9,94.9418334960938,558,35,518,113
-106.021082666667,24.4076388888889,11.6708335876465,17.0083332061768,65.6692352294922,324.817840576172,23.7000007629395,-2.20000004768372,25.9000015258789,15.1166667938232,11.1999998092651,15.3333330154419,7.58333301544189,1234,288,10,91.9013671875,739,56,684,186
-105.872499333333,24.4108333333333,10.0874996185303,18.7083339691162,66.3416061401367,357.053131103516,23.1000003814697,-5.09999990463257,28.2000007629395,13.9500007629395,7.48333311080933,14.216667175293,5.64999961853027,1184,270,12,90.6795883178711,703,52,652,168
-105.823054888889,24.4119722222222,10.3166666030884,18.9833335876465,66.3752899169922,354.10791015625,23.5,-5.09999990463257,28.6000003814697,14.1166667938232,7.73333358764648,14.4166660308838,5.90000009536743,1159,264,12,90.5390396118164,687,52,639,164
-105.773332666667,24.4133333333333,10.6374998092651,19.1916675567627,66.4071502685547,356.670989990234,23.8999996185303,-5,28.8999996185303,14.4666662216187,8.01666736602783,14.7666664123535,6.18333292007446,1133,258,11,90.5801849365234,671,48,625,159
-105.674443777778,24.416,10.8625001907349,19.2416667938232,66.1225662231445,366.327758789062,24.2999992370605,-4.80000019073486,29.0999984741211,14.8000001907349,8.23333263397217,15.1333332061768,6.28333282470703,1054,243,10,92.1563491821289,631,43,589,144
-105.525832666667,24.4188882222222,11.216667175293,19.5166664123535,65.4921722412109,377.523834228516,25.1000003814697,-4.69999980926514,29.7999992370605,15.1666669845581,8.60000038146973,15.6166667938232,6.46666669845581,954,222,9,94.0190734863281,580,37,539,122
-105.328027111111,24.4235271111111,11.1916666030884,18.9333324432373,65.0630035400391,365.475006103516,24.8999996185303,-4.19999980926514,29.0999984741211,14.9499998092651,8.68333339691162,15.4666662216187,6.56666660308838,875,204,9,96.3221664428711,542,33,501,102
-106.069416,24.361,12.8625001907349,16.5416660308838,66.4323959350586,308.287963867188,24.3999996185303,-0.5,24.8999996185303,16.0833339691162,12.466667175293,16.2666664123535,8.93333339691162,1200,285,9,93.1640548706055,725,50,667,184
-106.019721555556,24.3616666666667,12.0208330154419,17.2749996185303,66.4423065185547,317.493438720703,24,-2,26,15.3833332061768,11.5166664123535,15.5833330154419,8.03333377838135,1235,289,11,92.1202239990234,741,56,685,186
-105.970221555556,24.3634722222222,9.6875,17.375,66.5708770751953,316.307708740234,21.7000007629395,-4.40000009536743,26.1000003814697,13.1666669845581,7.08333301544189,13.3333330154419,5.83333301544189,1254,280,12,89.4777755737305,741,59,678,183
-105.920832666667,24.3641666666667,9.11250019073486,17.375,66.0646438598633,325.68896484375,21.2999992370605,-5,26.2999992370605,12.6999998092651,6.54999971389771,12.8999996185303,5.11666679382324,1236,276,12,89.6835250854492,731,57,670,179
-105.871388222222,24.3652777777778,9.92916679382324,18.2416667938232,65.6175079345703,355.690490722656,22.7999992370605,-5,27.7999992370605,13.8000001907349,7.29999971389771,14.0666666030884,5.5,1198,272,11,90.2730255126953,709,53,657,172
-105.722916,24.3691104444444,11.2333335876465,19.0166664123535,65.8016128540039,371.644592285156,24.6000003814697,-4.30000019073486,28.9000015258789,15.216667175293,8.56666660308838,15.5333337783813,6.56666660308838,1071,249,10,92.3840560913086,642,44,599,150
-105.672749333333,24.3700548888889,11.033332824707,19.0666656494141,65.9746246337891,360.985595703125,24.3999996185303,-4.5,28.8999996185303,14.8999996185303,8.36666679382324,15.2333335876465,6.53333330154419,1064,245,10,91.9360809326172,636,43,593,146
-105.623610444444,24.3713882222222,10.5958337783813,18.8916664123535,65.8246231079102,354.711517333984,23.8999996185303,-4.80000019073486,28.7000007629395,14.4166669845581,7.93333339691162,14.75,6.19999980926514,1053,240,10,91.9562683105469,631,43,586,142
-105.575443777778,24.3719437777778,11.095832824707,19.375,65.6779708862305,370.426391601562,24.7999992370605,-4.69999980926514,29.5,15.033332824707,8.44999980926514,15.4166660308838,6.45000028610229,1001,232,10,93.061164855957,604,40,562,134
-105.524471555556,24.373666,11.5916662216187,19.6166667938232,65.1716461181641,390.930328369141,25.6000003814697,-4.5,30.1000003814697,15.6499996185303,8.96666717529297,16.1000003814697,6.61666631698608,933,218,9,94.4026870727539,569,37,528,123
-104.880554888889,24.3869441111111,12.6791667938232,17.625,62.7224197387695,362.34375,26.2000007629395,-1.89999997615814,28.1000003814697,16.0666656494141,10.6333332061768,16.8333339691162,8.03333377838135,680,163,5,104.607872009277,446,20,408,58
-105.919999333333,24.3194437777778,10.5041666030884,17.7583332061768,66.510612487793,320.102691650391,22.7999992370605,-3.90000009536743,26.6999988555908,14,7.89999961853027,14.1999998092651,6.59999990463257,1235,279,11,89.662971496582,729,57,672,182
-105.869721555556,24.3197215555556,9.82083320617676,17.6916675567627,66.0136795043945,329.382720947266,22.2000007629395,-4.59999990463257,26.8000011444092,13.4166660308838,7.18333339691162,13.6499996185303,5.78333330154419,1215,273,11,89.6008911132812,717,55,660,176
-105.820277111111,24.3219437777778,9.87083339691162,17.9583339691162,65.7814407348633,342.971374511719,22.5,-4.80000019073486,27.2999992370605,13.6333332061768,7.19999980926514,13.8666667938232,5.65000009536743,1186,268,11,90.2562561035156,703,52,649,169
-105.721416,24.3236104444444,11.0500001907349,18.5166664123535,65.6619338989258,359.538848876953,24.1000003814697,-4.09999990463257,28.2000007629395,14.9666662216187,8.31666660308838,15.2166662216187,6.59999990463257,1099,254,10,91.9245834350586,657,45,612,154
-105.669666,24.3227215555556,11.0375003814697,18.8083343505859,65.9941482543945,355.701141357422,24.2000007629395,-4.30000019073486,28.5,14.9000005722046,8.30000019073486,15.1833333969116,6.65000009536743,1080,248,10,91.6740036010742,645,45,600,150
-105.424166,24.3305826666667,11.3125,19.4750003814697,65.5723876953125,368.936584472656,25.2000007629395,-4.5,29.7000007629395,15.1166667938232,8.75,15.6000003814697,6.64999961853027,931,215,9,94.1760864257812,568,37,525,119
-105.374721555556,24.331666,11.3583335876465,19.2000007629395,65.5290069580078,366.226654052734,25.1000003814697,-4.19999980926514,29.2999992370605,15.1166667938232,8.83333396911621,15.6000003814697,6.71666717529297,901,209,8,95.1039733886719,553,34,511,112
-105.326110444444,24.3346107777778,11.095832824707,18.8583335876465,65.2537460327148,359.611297607422,24.7000007629395,-4.19999980926514,28.9000015258789,14.8000001907349,8.61666679382324,15.2833337783813,6.54999971389771,902,208,9,95.0697937011719,554,36,512,111
-106.016943777778,24.2711104444444,10.6083335876465,17.1499996185303,66.2162170410156,318.924560546875,22.6000003814697,-3.29999995231628,25.8999996185303,14.1000003814697,9.93333339691162,14.2666664123535,6.70000028610229,1284,292,11,90.4671859741211,763,59,700,191
-105.967527111111,24.2722215555556,10.3125,17.1416664123535,65.9294891357422,318.577270507812,22.3999996185303,-3.59999990463257,26,13.8500003814697,7.69999980926514,14.0166664123535,6.46666669845581,1269,287,11,90.1132965087891,752,58,691,187
-105.868610444444,24.2747215555556,13.0375003814697,17.7583332061768,68.0395889282227,294.125244140625,25.1000003814697,-1,26.1000003814697,16.1333332061768,12.5,16.3500003814697,9.39999961853027,1141,267,9,92.1493225097656,684,52,634,172
-105.820277111111,24.2755548888889,11.1458330154419,18.1083335876465,67.0679016113281,317.715270996094,23.6000003814697,-3.40000009536743,27,14.6166667938232,8.51666641235352,14.8500003814697,7.28333330154419,1184,270,10,90.5573883056641,702,51,650,173
-105.769471555556,24.2772215555556,11.2041664123535,18.2083339691162,66.9423980712891,318.301300048828,23.7000007629395,-3.5,27.2000007629395,14.6999998092651,8.53333282470703,14.8999996185303,7.34999990463257,1157,264,10,90.7309036254883,687,50,637,168
-105.621110444444,24.2761104444444,11.8125,18.8583335876465,65.7084808349609,357.517486572266,25.1000003814697,-3.59999990463257,28.7000007629395,15.6499996185303,9.13333320617676,15.966667175293,7.35000038146973,1018,237,9,93.0300674438477,614,41,570,143
-105.568888222222,24.2813882222222,11.6000003814697,19.1499996185303,65.3583602905273,371.813751220703,25.2000007629395,-4.09999990463257,29.3000011444092,15.533332824707,8.89999961853027,15.8833332061768,6.91666650772095,991,231,9,93.6769638061523,601,39,557,135
-105.324221555556,24.2876107777778,11.0958337783813,18.7916660308838,65.2488403320312,362.105316162109,24.7000007629395,-4.09999990463257,28.8000011444092,14.8333330154419,8.58333301544189,15.3333330154419,6.53333330154419,905,209,8,95.1205444335938,556,35,513,113
-106.015472222222,24.2259437777778,11.029167175293,17.1083335876465,67.8902130126953,284.888000488281,22.6000003814697,-2.59999990463257,25.2000007629395,14.1833333969116,10.2166662216187,14.3000001907349,7.61666679382324,1297,292,11,89.5170822143555,766,59,701,126
-105.966055555556,24.2273048888889,11.1083335876465,17.283332824707,66.9896621704102,302.743774414062,23,-2.79999995231628,25.7999992370605,14.4333333969116,8.53333282470703,14.6000003814697,7.44999980926514,1269,288,11,90.1407318115234,752,58,691,189
-105.570277111111,24.2363885555556,12.0166664123535,19.1333332061768,65.5251159667969,367.882965087891,25.6000003814697,-3.59999990463257,29.2000007629395,15.8833332061768,9.33333301544189,16.25,7.38333320617676,985,230,8,93.6139678955078,597,39,553,137
-105.520832666667,24.2374996666667,11.9624996185303,19.375,65.2356872558594,379.126556396484,25.7999992370605,-3.90000009536743,29.6999988555908,15.9166669845581,9.30000019073486,16.3166656494141,7.14999961853027,951,222,8,94.1136245727539,579,37,535,129
-105.471110444444,24.238333,12.0666666030884,19.2999992370605,64.9831619262695,382.190673828125,25.8999996185303,-3.79999995231628,29.6999988555908,16.033332824707,9.43333339691162,16.4500007629395,7.19999980926514,914,214,7,94.5864410400391,559,36,516,123
-105.372582666667,24.240833,11.1208333969116,18.7916660308838,65.476188659668,360.160705566406,24.6000003814697,-4.09999990463257,28.7000007629395,14.8999996185303,8.58333301544189,15.3166666030884,6.58333301544189,937,215,9,93.9233093261719,571,38,527,122
-105.323527111111,24.2418885555556,10.6666669845581,18.4833335876465,65.3121337890625,351.647644042969,24,-4.30000019073486,28.2999992370605,14.2999992370605,8.19999980926514,14.783332824707,6.23333358764648,945,215,9,93.7525634765625,575,38,531,122
-105.569221555556,24.1915274444444,12.1958332061768,19.0083332061768,65.0970306396484,366.993041992188,25.7999992370605,-3.40000009536743,29.1999988555908,16.0499992370605,9.51666641235352,16.3999996185303,7.54999971389771,992,231,8,93.2721252441406,600,40,555,138
-105.371388222222,24.1955552222222,11.7541666030884,18.9416656494141,65.7696762084961,359.699737548828,25.2000007629395,-3.59999990463257,28.8000011444092,15.5166664123535,9.16666698455811,15.9166669845581,7.21666669845581,909,210,8,94.0396728515625,554,36,511,119
-105.321693777778,24.1964163333333,10.9583330154419,18.5166664123535,65.4299163818359,350.803192138672,24.2999992370605,-4,28.2999992370605,14.6000003814697,8.48333358764648,15.0499992370605,6.53333377838135,937,213,9,93.1525268554688,568,38,523,123
-105.716138888889,24.1422218888889,12.3333330154419,17.8999996185303,65.8088226318359,325.7880859375,25.1000003814697,-2.09999990463257,27.2000007629395,15.783332824707,9.73333358764648,16.0499992370605,8.30000019073486,1106,255,9,91.9494018554688,663,48,612,162
-105.616832666667,24.1439441111111,11.8125,18.8250007629395,65.1384124755859,361.040954589844,25.2999992370605,-3.59999990463257,28.8999996185303,15.6499996185303,9.09999942779541,16,7.30000019073486,1052,242,9,91.7585906982422,630,45,581,151
-105.568054888889,24.1452774444444,11.6999998092651,19.0499992370605,65.2397308349609,363.16162109375,25.2999992370605,-3.90000009536743,29.1999988555908,15.5500001907349,9,15.9166660308838,7.16666698455811,1029,236,9,92.0513610839844,618,43,569,146
-105.518332666667,24.1466663333333,12.1416664123535,19.1333332061768,65.3014831542969,370.152496337891,25.7999992370605,-3.5,29.2999992370605,16.033332824707,9.46666622161865,16.4166660308838,7.48333311080933,974,225,8,92.9883346557617,589,39,542,135
-105.419166,24.1486107777778,12.2624998092651,19.2083339691162,65.3344650268555,373.990295410156,25.8999996185303,-3.5,29.3999996185303,16.2000007629395,9.56666660308838,16.5666675567627,7.53333330154419,912,212,8,94.3146896362305,557,36,513,122
-105.369721555556,24.1497218888889,11.6750001907349,18.9833335876465,65.6862716674805,360.097839355469,25.2000007629395,-3.70000004768372,28.9000015258789,15.4499998092651,9.08333301544189,15.8500003814697,7.13333320617676,933,214,8,93.8794860839844,568,37,523,126
-105.321110444444,24.1511111111111,11.4583330154419,18.8500003814697,65.4513854980469,358.816436767578,25,-3.79999995231628,28.7999992370605,15.1833333969116,8.93333339691162,15.6333332061768,6.93333339691162,909,209,8,94.4114685058594,556,36,512,119
-105.221666,24.1535,12.4750003814697,19.1000003814697,64.5270309448242,379.817535400391,26.3999996185303,-3.20000004768372,29.6000003814697,16.2999992370605,10.0166664123535,16.8333339691162,7.61666679382324,785,186,6,98.3605346679688,494,28,453,94
-105.763888888889,24.0947218888889,11.1833333969116,17.8833332061768,66.4807891845703,313.719146728516,23.7000007629395,-3.20000004768372,26.9000015258789,14.5166664123535,8.63333320617676,14.7833337783813,7.31666707992554,1195,269,10,89.6640930175781,706,54,647,179
-105.616111111111,24.0991941111111,11.9083337783813,18.783332824707,65.447151184082,358.360137939453,25.2000007629395,-3.5,28.7000007629395,15.75,9.21666717529297,16.0499992370605,7.43333292007446,1043,240,8,92.0483551025391,626,44,576,152
-105.566666,24.1002777777778,11.7666664123535,19.0499992370605,65.4639205932617,365.023864746094,25.2999992370605,-3.79999995231628,29.0999984741211,15.6666669845581,9.06666660308838,16,7.20000028610229,1031,236,8,92.0663146972656,619,43,570,148
-105.517221555556,24.1013888888889,12.8916664123535,19.0833339691162,65.3538818359375,375.050506591797,26.5,-2.70000004768372,29.2000007629395,16.7666664123535,10.3333330154419,17.1499996185303,8.08333301544189,932,218,7,94.210319519043,569,38,522,131
-105.468804888889,24.1025555555556,12.841667175293,19.25,65.476188659668,380.632446289062,26.5,-2.90000009536743,29.3999996185303,16.783332824707,10.2333335876465,17.1499996185303,7.96666669845581,909,213,7,94.8306503295898,557,35,511,125
-105.417499333333,24.1038888888889,12.658332824707,19.283332824707,65.3672332763672,376.815795898438,26.3999996185303,-3.09999990463257,29.5,16.5833339691162,10.0166664123535,16.966667175293,7.84999990463257,897,209,7,94.5433120727539,549,35,504,122
-105.368610444444,24.105,12.2375001907349,19.2416667938232,65.2259902954102,371.667755126953,26,-3.5,29.5,16.1000003814697,9.60000038146973,16.5166664123535,7.51666688919067,894,207,8,94.5150833129883,547,35,503,119
-105.319110444444,24.1055833333333,11.8083333969116,19.2333335876465,65.1977386474609,371.996032714844,25.7000007629395,-3.79999995231628,29.5,15.6499996185303,9.21666717529297,16.1166667938232,7.10000038146973,894,206,8,94.713981628418,548,35,504,118
-105.812527777778,24.0491941111111,12.841667175293,17.6499996185303,66.8560638427734,308.433227539062,25.1000003814697,-1.29999995231628,26.3999996185303,16.0666656494141,12.3666667938232,16.3166656494141,8.98333358764648,1151,266,9,91.4289932250977,688,51,631,172
-105.7625,24.0459441111111,11.0458335876465,18.0249996185303,66.2683792114258,328.809539794922,23.6000003814697,-3.59999990463257,27.2000007629395,14.6000003814697,8.43333339691162,14.8333339691162,6.98333311080933,1187,268,9,90.127067565918,703,52,644,179
-105.713194444444,24.0486663333333,10.1458330154419,17.7749996185303,65.8333282470703,331.480560302734,22.7000007629395,-4.30000019073486,27,13.75,7.53333330154419,14.0166664123535,6.06666660308838,1201,267,10,88.889892578125,706,55,645,182
-105.664166666667,24.0525,11.3083333969116,18.6333332061768,65.6103286743164,357.044891357422,24.5,-3.90000009536743,28.3999996185303,15.1833333969116,8.60000038146973,15.4666662216187,6.88333320617676,1120,254,9,90.6348648071289,666,49,611,165
-105.367832666667,24.0591944444444,12.25,19.3166675567627,65.480224609375,367.565704345703,26,-3.5,29.5,16.0833339691162,9.60000038146973,16.5,7.59999990463257,914,210,8,93.6521301269531,556,37,510,126
-105.219443777778,24.0625,11.7208337783813,18.9750003814697,64.9828796386719,365.634307861328,25.5,-3.70000004768372,29.2000007629395,15.4499998092651,9.25,15.966667175293,7.08333349227905,866,199,7,95.2197723388672,533,34,489,112
-105.761666666667,24.005,10.8291664123535,17.7916660308838,66.6354522705078,317.264312744141,23.2000007629395,-3.5,26.7000007629395,14.2666664123535,10.1666669845581,14.5,6.94999980926514,1216,273,9,89.8253173828125,719,54,657,185
-105.662611111111,24.007,11.6083335876465,18.4833335876465,65.5437316894531,353.372283935547,24.7000007629395,-3.5,28.2000007629395,15.4500007629395,8.89999961853027,15.7333335876465,7.23333358764648,1115,254,8,91.3975601196289,666,48,611,169
-105.906138888889,23.9574722222222,15.2708330154419,16.341667175293,67.5275497436523,274.660583496094,26.6000003814697,2.40000009536743,24.2000007629395,17.9833335876465,15.0666666030884,18.2000007629395,11.75,1115,266,6,94.0508270263672,681,42,615,163
-105.806722222222,23.9620277777778,13.0083332061768,17.4333324432373,67.0512847900391,309.161865234375,25,-1,26,16.283332824707,12.5500001907349,16.466667175293,9.13333320617676,1137,264,8,92.2163391113281,684,48,624,170
-105.760277777778,23.9584166666667,12.845832824707,17.6083335876465,66.4465408325195,326.812835693359,25.1000003814697,-1.39999997615814,26.5,16.2999992370605,12.4499998092651,16.5166664123535,8.69999980926514,1101,257,8,92.6769180297852,665,46,606,164
-105.558111111111,23.919166,13.7666664123535,18.216667175293,65.5275802612305,343.195770263672,26.8999996185303,-0.899999976158142,27.7999992370605,17.2999992370605,11.25,17.6333332061768,9.39999961853027,997,231,7,93.039794921875,604,43,550,147
-105.508333333333,23.9173048888889,14.125,18.3333339691162,65.2431793212891,353.016204833984,27.2999992370605,-0.800000011920929,28.0999984741211,17.6333332061768,14.0666666030884,18.033332824707,9.53333282470703,950,221,6,93.9132537841797,580,39,526,138
-105.560555555556,23.8733326666667,11.4708337783813,18.4750003814697,65.9821395874023,340.063201904297,24.5,-3.5,28,15.1333332061768,8.83333396911621,15.4499998092651,7.28333330154419,1119,249,8,89.7336120605469,661,49,601,174
-105.461944444444,23.8755548888889,12.3500003814697,19.1333332061768,65.0793609619141,373.430053710938,26.1000003814697,-3.29999995231628,29.3999996185303,16.283332824707,9.68333339691162,16.6833343505859,7.65000009536743,989,224,8,91.9900512695312,595,42,540,148
